cleaning log files...
loading spack
loading fdapde_devel environment
Eigen library found at /home/u10656115/.spack/packages/linux-cascadelake/eigen-3.4.0-hklx4lp26fdlaepysl2vcl6zyvtf5cag
compiling...
launching executable...
n_obs_per_clust: 20
n_clust:         3
N:               10
seed:            42
create directory per output
11 1
caricati dati 
creati spazi, dist and init
distanza ck:2 i:19 vale=2.28172 , best dist:2.18315
distanza ck:0 i:20 vale=2.19731 , best dist:1.79769e+308
distanza ck:1 i:20 vale=2.15032 , best dist:2.19731
distanza ck:2 i:20 vale=2.18794 , best dist:2.15032
distanza ck:0 i:21 vale=2.17655 , best dist:1.79769e+308
distanza ck:1 i:21 vale=2.12845 , best dist:2.17655
distanza ck:2 i:21 vale=2.16733 , best dist:2.12845
distanza ck:0 i:22 vale=2.22626 , best dist:1.79769e+308
distanza ck:1 i:22 vale=2.17362 , best dist:2.22626
distanza ck:2 i:22 vale=2.20993 , best dist:2.17362
distanza ck:0 i:23 vale=2.18445 , best dist:1.79769e+308
distanza ck:1 i:23 vale=2.12632 , best dist:2.18445
distanza ck:2 i:23 vale=2.16177 , best dist:2.12632
distanza ck:0 i:24 vale=2.20918 , best dist:1.79769e+308
distanza ck:1 i:24 vale=2.15871 , best dist:2.20918
distanza ck:2 i:24 vale=2.20025 , best dist:2.15871
distanza ck:0 i:25 vale=2.20292 , best dist:1.79769e+308
distanza ck:1 i:25 vale=2.15251 , best dist:2.20292
distanza ck:2 i:25 vale=2.19236 , best dist:2.15251
distanza ck:0 i:26 vale=2.17184 , best dist:1.79769e+308
distanza ck:1 i:26 vale=2.13021 , best dist:2.17184
distanza ck:2 i:26 vale=2.17621 , best dist:2.13021
distanza ck:0 i:27 vale=2.20476 , best dist:1.79769e+308
distanza ck:1 i:27 vale=2.17661 , best dist:2.20476
distanza ck:2 i:27 vale=2.17745 , best dist:2.17661
distanza ck:0 i:28 vale=2.22111 , best dist:1.79769e+308
distanza ck:1 i:28 vale=2.1782 , best dist:2.22111
distanza ck:2 i:28 vale=2.21766 , best dist:2.1782
distanza ck:0 i:29 vale=2.18685 , best dist:1.79769e+308
distanza ck:1 i:29 vale=2.13397 , best dist:2.18685
distanza ck:2 i:29 vale=2.1698 , best dist:2.13397
distanza ck:0 i:30 vale=2.22963 , best dist:1.79769e+308
distanza ck:1 i:30 vale=2.17515 , best dist:2.22963
distanza ck:2 i:30 vale=2.21525 , best dist:2.17515
distanza ck:0 i:31 vale=2.2206 , best dist:1.79769e+308
distanza ck:1 i:31 vale=2.17713 , best dist:2.2206
distanza ck:2 i:31 vale=2.21729 , best dist:2.17713
distanza ck:0 i:32 vale=2.22974 , best dist:1.79769e+308
distanza ck:1 i:32 vale=2.18645 , best dist:2.22974
distanza ck:2 i:32 vale=2.22911 , best dist:2.18645
distanza ck:0 i:33 vale=2.20002 , best dist:1.79769e+308
distanza ck:1 i:33 vale=2.16941 , best dist:2.20002
distanza ck:2 i:33 vale=2.16808 , best dist:2.16941
distanza ck:0 i:34 vale=2.18135 , best dist:1.79769e+308
distanza ck:1 i:34 vale=2.13469 , best dist:2.18135
distanza ck:2 i:34 vale=2.17579 , best dist:2.13469
distanza ck:0 i:35 vale=2.20062 , best dist:1.79769e+308
distanza ck:1 i:35 vale=2.15179 , best dist:2.20062
distanza ck:2 i:35 vale=2.18995 , best dist:2.15179
distanza ck:0 i:36 vale=2.20804 , best dist:1.79769e+308
distanza ck:1 i:36 vale=2.16895 , best dist:2.20804
distanza ck:2 i:36 vale=2.21592 , best dist:2.16895
distanza ck:0 i:37 vale=2.22815 , best dist:1.79769e+308
distanza ck:1 i:37 vale=2.18312 , best dist:2.22815
distanza ck:2 i:37 vale=2.227 , best dist:2.18312
distanza ck:0 i:38 vale=2.23836 , best dist:1.79769e+308
distanza ck:1 i:38 vale=2.17733 , best dist:2.23836
distanza ck:2 i:38 vale=2.20487 , best dist:2.17733
distanza ck:0 i:39 vale=2.18783 , best dist:1.79769e+308
distanza ck:1 i:39 vale=2.14744 , best dist:2.18783
distanza ck:2 i:39 vale=2.19838 , best dist:2.14744
distanza ck:0 i:40 vale=2.25022 , best dist:1.79769e+308
distanza ck:1 i:40 vale=2.18361 , best dist:2.25022
distanza ck:2 i:40 vale=2.14277 , best dist:2.18361
distanza ck:0 i:41 vale=2.29612 , best dist:1.79769e+308
distanza ck:1 i:41 vale=2.22533 , best dist:2.29612
distanza ck:2 i:41 vale=2.18563 , best dist:2.22533
distanza ck:0 i:42 vale=2.28176 , best dist:1.79769e+308
distanza ck:1 i:42 vale=2.205 , best dist:2.28176
distanza ck:2 i:42 vale=2.16156 , best dist:2.205
distanza ck:0 i:43 vale=2.26295 , best dist:1.79769e+308
distanza ck:1 i:43 vale=2.19525 , best dist:2.26295
distanza ck:2 i:43 vale=2.15385 , best dist:2.19525
distanza ck:0 i:44 vale=2.27549 , best dist:1.79769e+308
distanza ck:1 i:44 vale=2.19921 , best dist:2.27549
distanza ck:2 i:44 vale=2.15943 , best dist:2.19921
distanza ck:0 i:45 vale=2.29414 , best dist:1.79769e+308
distanza ck:1 i:45 vale=2.22201 , best dist:2.29414
distanza ck:2 i:45 vale=2.18407 , best dist:2.22201
distanza ck:0 i:46 vale=2.27374 , best dist:1.79769e+308
distanza ck:1 i:46 vale=2.19774 , best dist:2.27374
distanza ck:2 i:46 vale=2.15646 , best dist:2.19774
distanza ck:0 i:47 vale=2.28471 , best dist:1.79769e+308
distanza ck:1 i:47 vale=2.20774 , best dist:2.28471
distanza ck:2 i:47 vale=2.16718 , best dist:2.20774
distanza ck:0 i:48 vale=2.26571 , best dist:1.79769e+308
distanza ck:1 i:48 vale=2.18858 , best dist:2.26571
distanza ck:2 i:48 vale=2.1429 , best dist:2.18858
distanza ck:0 i:49 vale=2.25348 , best dist:1.79769e+308
distanza ck:1 i:49 vale=2.18887 , best dist:2.25348
distanza ck:2 i:49 vale=2.14842 , best dist:2.18887
distanza ck:0 i:50 vale=2.26536 , best dist:1.79769e+308
distanza ck:1 i:50 vale=2.19117 , best dist:2.26536
distanza ck:2 i:50 vale=2.15219 , best dist:2.19117
distanza ck:0 i:51 vale=2.27149 , best dist:1.79769e+308
distanza ck:1 i:51 vale=2.20428 , best dist:2.27149
distanza ck:2 i:51 vale=2.16575 , best dist:2.20428
distanza ck:0 i:52 vale=2.27624 , best dist:1.79769e+308
distanza ck:1 i:52 vale=2.20561 , best dist:2.27624
distanza ck:2 i:52 vale=2.16441 , best dist:2.20561
distanza ck:0 i:53 vale=2.29306 , best dist:1.79769e+308
distanza ck:1 i:53 vale=2.22728 , best dist:2.29306
distanza ck:2 i:53 vale=2.18759 , best dist:2.22728
distanza ck:0 i:54 vale=2.26743 , best dist:1.79769e+308
distanza ck:1 i:54 vale=2.19137 , best dist:2.26743
distanza ck:2 i:54 vale=2.1512 , best dist:2.19137
distanza ck:0 i:55 vale=2.27065 , best dist:1.79769e+308
distanza ck:1 i:55 vale=2.19615 , best dist:2.27065
distanza ck:2 i:55 vale=2.15043 , best dist:2.19615
distanza ck:0 i:56 vale=2.29783 , best dist:1.79769e+308
distanza ck:1 i:56 vale=2.22157 , best dist:2.29783
distanza ck:2 i:56 vale=2.17715 , best dist:2.22157
distanza ck:0 i:57 vale=2.27995 , best dist:1.79769e+308
distanza ck:1 i:57 vale=2.20779 , best dist:2.27995
distanza ck:2 i:57 vale=2.16966 , best dist:2.20779
distanza ck:0 i:58 vale=2.26249 , best dist:1.79769e+308
distanza ck:1 i:58 vale=2.19183 , best dist:2.26249
distanza ck:2 i:58 vale=2.14773 , best dist:2.19183
distanza ck:0 i:59 vale=2.28231 , best dist:1.79769e+308
distanza ck:1 i:59 vale=2.21799 , best dist:2.28231
distanza ck:2 i:59 vale=2.17646 , best dist:2.21799
fine step assegnazione it2
ricalcolo centroidi come medi in it2
ricalcolati centroidi, fare smoot iter2
finito smoot centroidi e quindi fine iter2
membri ad iter2: 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 2 , 1 , 1 , 1 , 1 , 1 , 1 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 2 , 
step assegnazione it3
distanza ck:0 i:0 vale=2.16222 , best dist:1.79769e+308
distanza ck:1 i:0 vale=2.2058 , best dist:2.16222
distanza ck:2 i:0 vale=2.26688 , best dist:2.16222
distanza ck:0 i:1 vale=2.16998 , best dist:1.79769e+308
distanza ck:1 i:1 vale=2.22277 , best dist:2.16998
distanza ck:2 i:1 vale=2.28785 , best dist:2.16998
distanza ck:0 i:2 vale=2.17919 , best dist:1.79769e+308
distanza ck:1 i:2 vale=2.23104 , best dist:2.17919
distanza ck:2 i:2 vale=2.29664 , best dist:2.17919
distanza ck:0 i:3 vale=2.15561 , best dist:1.79769e+308
distanza ck:1 i:3 vale=2.19604 , best dist:2.15561
distanza ck:2 i:3 vale=2.2615 , best dist:2.15561
distanza ck:0 i:4 vale=2.14585 , best dist:1.79769e+308
distanza ck:1 i:4 vale=2.18676 , best dist:2.14585
distanza ck:2 i:4 vale=2.25097 , best dist:2.14585
distanza ck:0 i:5 vale=2.14711 , best dist:1.79769e+308
distanza ck:1 i:5 vale=2.19046 , best dist:2.14711
distanza ck:2 i:5 vale=2.25116 , best dist:2.14711
distanza ck:0 i:6 vale=2.15458 , best dist:1.79769e+308
distanza ck:1 i:6 vale=2.20084 , best dist:2.15458
distanza ck:2 i:6 vale=2.26592 , best dist:2.15458
distanza ck:0 i:7 vale=2.16525 , best dist:1.79769e+308
distanza ck:1 i:7 vale=2.20764 , best dist:2.16525
distanza ck:2 i:7 vale=2.27764 , best dist:2.16525
distanza ck:0 i:8 vale=2.15198 , best dist:1.79769e+308
distanza ck:1 i:8 vale=2.1889 , best dist:2.15198
distanza ck:2 i:8 vale=2.25301 , best dist:2.15198
distanza ck:0 i:9 vale=2.16167 , best dist:1.79769e+308
distanza ck:1 i:9 vale=2.20686 , best dist:2.16167
distanza ck:2 i:9 vale=2.26922 , best dist:2.16167
distanza ck:0 i:10 vale=2.14553 , best dist:1.79769e+308
distanza ck:1 i:10 vale=2.19044 , best dist:2.14553
distanza ck:2 i:10 vale=2.25133 , best dist:2.14553
distanza ck:0 i:11 vale=2.19363 , best dist:1.79769e+308
distanza ck:1 i:11 vale=2.23644 , best dist:2.19363
distanza ck:2 i:11 vale=2.29655 , best dist:2.19363
distanza ck:0 i:12 vale=2.17556 , best dist:1.79769e+308
distanza ck:1 i:12 vale=2.21812 , best dist:2.17556
distanza ck:2 i:12 vale=2.28123 , best dist:2.17556
distanza ck:0 i:13 vale=2.17113 , best dist:1.79769e+308
distanza ck:1 i:13 vale=2.21202 , best dist:2.17113
distanza ck:2 i:13 vale=2.27093 , best dist:2.17113
distanza ck:0 i:14 vale=2.13169 , best dist:1.79769e+308
distanza ck:1 i:14 vale=2.17021 , best dist:2.13169
distanza ck:2 i:14 vale=2.22899 , best dist:2.13169
distanza ck:0 i:15 vale=2.16665 , best dist:1.79769e+308
distanza ck:1 i:15 vale=2.21224 , best dist:2.16665
distanza ck:2 i:15 vale=2.28033 , best dist:2.16665
distanza ck:0 i:16 vale=2.16908 , best dist:1.79769e+308
distanza ck:1 i:16 vale=2.21615 , best dist:2.16908
distanza ck:2 i:16 vale=2.28657 , best dist:2.16908
distanza ck:0 i:17 vale=2.14739 , best dist:1.79769e+308
distanza ck:1 i:17 vale=2.19015 , best dist:2.14739
distanza ck:2 i:17 vale=2.25538 , best dist:2.14739
distanza ck:0 i:18 vale=2.14858 , best dist:1.79769e+308
distanza ck:1 i:18 vale=2.19183 , best dist:2.14858
distanza ck:2 i:18 vale=2.24818 , best dist:2.14858
distanza ck:0 i:19 vale=2.18315 , best dist:1.79769e+308
distanza ck:1 i:19 vale=2.22287 , best dist:2.18315
distanza ck:2 i:19 vale=2.28518 , best dist:2.18315
distanza ck:0 i:20 vale=2.19731 , best dist:1.79769e+308
distanza ck:1 i:20 vale=2.15124 , best dist:2.19731
distanza ck:2 i:20 vale=2.18945 , best dist:2.15124
distanza ck:0 i:21 vale=2.17655 , best dist:1.79769e+308
distanza ck:1 i:21 vale=2.12967 , best dist:2.17655
distanza ck:2 i:21 vale=2.16863 , best dist:2.12967
distanza ck:0 i:22 vale=2.22626 , best dist:1.79769e+308
distanza ck:1 i:22 vale=2.17397 , best dist:2.22626
distanza ck:2 i:22 vale=2.21188 , best dist:2.17397
distanza ck:0 i:23 vale=2.18445 , best dist:1.79769e+308
distanza ck:1 i:23 vale=2.12707 , best dist:2.18445
distanza ck:2 i:23 vale=2.16332 , best dist:2.12707
distanza ck:0 i:24 vale=2.20918 , best dist:1.79769e+308
distanza ck:1 i:24 vale=2.16032 , best dist:2.20918
distanza ck:2 i:24 vale=2.20132 , best dist:2.16032
distanza ck:0 i:25 vale=2.20292 , best dist:1.79769e+308
distanza ck:1 i:25 vale=2.15337 , best dist:2.20292
distanza ck:2 i:25 vale=2.19402 , best dist:2.15337
distanza ck:0 i:26 vale=2.17184 , best dist:1.79769e+308
distanza ck:1 i:26 vale=2.13136 , best dist:2.17184
distanza ck:2 i:26 vale=2.1779 , best dist:2.13136
distanza ck:0 i:27 vale=2.20476 , best dist:1.79769e+308
distanza ck:1 i:27 vale=2.15831 , best dist:2.20476
distanza ck:2 i:27 vale=2.19445 , best dist:2.15831
distanza ck:0 i:28 vale=2.22111 , best dist:1.79769e+308
distanza ck:1 i:28 vale=2.1795 , best dist:2.22111
distanza ck:2 i:28 vale=2.21891 , best dist:2.1795
distanza ck:0 i:29 vale=2.18685 , best dist:1.79769e+308
distanza ck:1 i:29 vale=2.1355 , best dist:2.18685
distanza ck:2 i:29 vale=2.17069 , best dist:2.1355
distanza ck:0 i:30 vale=2.22963 , best dist:1.79769e+308
distanza ck:1 i:30 vale=2.17536 , best dist:2.22963
distanza ck:2 i:30 vale=2.21748 , best dist:2.17536
distanza ck:0 i:31 vale=2.2206 , best dist:1.79769e+308
distanza ck:1 i:31 vale=2.17818 , best dist:2.2206
distanza ck:2 i:31 vale=2.21879 , best dist:2.17818
distanza ck:0 i:32 vale=2.22974 , best dist:1.79769e+308
distanza ck:1 i:32 vale=2.1877 , best dist:2.22974
distanza ck:2 i:32 vale=2.23054 , best dist:2.1877
distanza ck:0 i:33 vale=2.20002 , best dist:1.79769e+308
distanza ck:1 i:33 vale=2.16922 , best dist:2.20002
distanza ck:2 i:33 vale=2.16874 , best dist:2.16922
distanza ck:0 i:34 vale=2.18135 , best dist:1.79769e+308
distanza ck:1 i:34 vale=2.13476 , best dist:2.18135
distanza ck:2 i:34 vale=2.17822 , best dist:2.13476
distanza ck:0 i:35 vale=2.20062 , best dist:1.79769e+308
distanza ck:1 i:35 vale=2.1522 , best dist:2.20062
distanza ck:2 i:35 vale=2.19193 , best dist:2.1522
distanza ck:0 i:36 vale=2.20804 , best dist:1.79769e+308
distanza ck:1 i:36 vale=2.17015 , best dist:2.20804
distanza ck:2 i:36 vale=2.2176 , best dist:2.17015
distanza ck:0 i:37 vale=2.22815 , best dist:1.79769e+308
distanza ck:1 i:37 vale=2.18408 , best dist:2.22815
distanza ck:2 i:37 vale=2.22874 , best dist:2.18408
distanza ck:0 i:38 vale=2.23836 , best dist:1.79769e+308
distanza ck:1 i:38 vale=2.17857 , best dist:2.23836
distanza ck:2 i:38 vale=2.2056 , best dist:2.17857
distanza ck:0 i:39 vale=2.18783 , best dist:1.79769e+308
distanza ck:1 i:39 vale=2.14891 , best dist:2.18783
distanza ck:2 i:39 vale=2.20002 , best dist:2.14891
distanza ck:0 i:40 vale=2.25022 , best dist:1.79769e+308
distanza ck:1 i:40 vale=2.18242 , best dist:2.25022
distanza ck:2 i:40 vale=2.14246 , best dist:2.18242
distanza ck:0 i:41 vale=2.29612 , best dist:1.79769e+308
distanza ck:1 i:41 vale=2.22495 , best dist:2.29612
distanza ck:2 i:41 vale=2.18461 , best dist:2.22495
distanza ck:0 i:42 vale=2.28176 , best dist:1.79769e+308
distanza ck:1 i:42 vale=2.20457 , best dist:2.28176
distanza ck:2 i:42 vale=2.16041 , best dist:2.20457
distanza ck:0 i:43 vale=2.26295 , best dist:1.79769e+308
distanza ck:1 i:43 vale=2.19484 , best dist:2.26295
distanza ck:2 i:43 vale=2.15279 , best dist:2.19484
distanza ck:0 i:44 vale=2.27549 , best dist:1.79769e+308
distanza ck:1 i:44 vale=2.19873 , best dist:2.27549
distanza ck:2 i:44 vale=2.15852 , best dist:2.19873
distanza ck:0 i:45 vale=2.29414 , best dist:1.79769e+308
distanza ck:1 i:45 vale=2.22226 , best dist:2.29414
distanza ck:2 i:45 vale=2.18257 , best dist:2.22226
distanza ck:0 i:46 vale=2.27374 , best dist:1.79769e+308
distanza ck:1 i:46 vale=2.1981 , best dist:2.27374
distanza ck:2 i:46 vale=2.15469 , best dist:2.1981
distanza ck:0 i:47 vale=2.28471 , best dist:1.79769e+308
distanza ck:1 i:47 vale=2.20743 , best dist:2.28471
distanza ck:2 i:47 vale=2.16607 , best dist:2.20743
distanza ck:0 i:48 vale=2.26571 , best dist:1.79769e+308
distanza ck:1 i:48 vale=2.1887 , best dist:2.26571
distanza ck:2 i:48 vale=2.14114 , best dist:2.1887
distanza ck:0 i:49 vale=2.25348 , best dist:1.79769e+308
distanza ck:1 i:49 vale=2.18897 , best dist:2.25348
distanza ck:2 i:49 vale=2.14693 , best dist:2.18897
distanza ck:0 i:50 vale=2.26536 , best dist:1.79769e+308
distanza ck:1 i:50 vale=2.19047 , best dist:2.26536
distanza ck:2 i:50 vale=2.15151 , best dist:2.19047
distanza ck:0 i:51 vale=2.27149 , best dist:1.79769e+308
distanza ck:1 i:51 vale=2.20425 , best dist:2.27149
distanza ck:2 i:51 vale=2.16448 , best dist:2.20425
distanza ck:0 i:52 vale=2.27624 , best dist:1.79769e+308
distanza ck:1 i:52 vale=2.20512 , best dist:2.27624
distanza ck:2 i:52 vale=2.16343 , best dist:2.20512
distanza ck:0 i:53 vale=2.29306 , best dist:1.79769e+308
distanza ck:1 i:53 vale=2.22684 , best dist:2.29306
distanza ck:2 i:53 vale=2.18663 , best dist:2.22684
distanza ck:0 i:54 vale=2.26743 , best dist:1.79769e+308
distanza ck:1 i:54 vale=2.19154 , best dist:2.26743
distanza ck:2 i:54 vale=2.14968 , best dist:2.19154
distanza ck:0 i:55 vale=2.27065 , best dist:1.79769e+308
distanza ck:1 i:55 vale=2.19559 , best dist:2.27065
distanza ck:2 i:55 vale=2.1493 , best dist:2.19559
distanza ck:0 i:56 vale=2.29783 , best dist:1.79769e+308
distanza ck:1 i:56 vale=2.22082 , best dist:2.29783
distanza ck:2 i:56 vale=2.17625 , best dist:2.22082
distanza ck:0 i:57 vale=2.27995 , best dist:1.79769e+308
distanza ck:1 i:57 vale=2.2079 , best dist:2.27995
distanza ck:2 i:57 vale=2.16828 , best dist:2.2079
distanza ck:0 i:58 vale=2.26249 , best dist:1.79769e+308
distanza ck:1 i:58 vale=2.19027 , best dist:2.26249
distanza ck:2 i:58 vale=2.1476 , best dist:2.19027
distanza ck:0 i:59 vale=2.28231 , best dist:1.79769e+308
distanza ck:1 i:59 vale=2.21784 , best dist:2.28231
distanza ck:2 i:59 vale=2.17515 , best dist:2.21784
fine step assegnazione it3
2d_st_regk/vicini_0: kmeans execution completed in 3 iterations (max=25), time (reg-kmeans jb, distnza ST no Kron):409.846s
regolarizza centroidi iniziali
step assegnazione it0
distanza ck:0 i:0 vale=1.90227 , best dist:1.79769e+308
distanza ck:1 i:0 vale=2.28943 , best dist:1.90227
distanza ck:2 i:0 vale=2.36403 , best dist:1.90227
distanza ck:0 i:1 vale=2.25426 , best dist:1.79769e+308
distanza ck:1 i:1 vale=2.27017 , best dist:2.25426
distanza ck:2 i:1 vale=2.35276 , best dist:2.25426
distanza ck:0 i:2 vale=2.25213 , best dist:1.79769e+308
distanza ck:1 i:2 vale=2.25994 , best dist:2.25213
distanza ck:2 i:2 vale=2.33395 , best dist:2.25213
distanza ck:0 i:3 vale=2.25412 , best dist:1.79769e+308
distanza ck:1 i:3 vale=2.26487 , best dist:2.25412
distanza ck:2 i:3 vale=2.34804 , best dist:2.25412
distanza ck:0 i:4 vale=2.2835 , best dist:1.79769e+308
distanza ck:1 i:4 vale=2.30004 , best dist:2.2835
distanza ck:2 i:4 vale=2.36107 , best dist:2.2835
distanza ck:0 i:5 vale=2.21718 , best dist:1.79769e+308
distanza ck:1 i:5 vale=2.2501 , best dist:2.21718
distanza ck:2 i:5 vale=2.3153 , best dist:2.21718
distanza ck:0 i:6 vale=2.22912 , best dist:1.79769e+308
distanza ck:1 i:6 vale=2.25234 , best dist:2.22912
distanza ck:2 i:6 vale=2.31192 , best dist:2.22912
distanza ck:0 i:7 vale=2.24808 , best dist:1.79769e+308
distanza ck:1 i:7 vale=2.26128 , best dist:2.24808
distanza ck:2 i:7 vale=2.35049 , best dist:2.24808
distanza ck:0 i:8 vale=2.25688 , best dist:1.79769e+308
distanza ck:1 i:8 vale=2.26723 , best dist:2.25688
distanza ck:2 i:8 vale=2.34524 , best dist:2.25688
distanza ck:0 i:9 vale=2.24702 , best dist:1.79769e+308
distanza ck:1 i:9 vale=2.25429 , best dist:2.24702
distanza ck:2 i:9 vale=2.3253 , best dist:2.24702
distanza ck:0 i:10 vale=2.26019 , best dist:1.79769e+308
distanza ck:1 i:10 vale=2.26441 , best dist:2.26019
distanza ck:2 i:10 vale=2.31411 , best dist:2.26019
distanza ck:0 i:11 vale=2.25622 , best dist:1.79769e+308
distanza ck:1 i:11 vale=2.28988 , best dist:2.25622
distanza ck:2 i:11 vale=2.35516 , best dist:2.25622
distanza ck:0 i:12 vale=2.24256 , best dist:1.79769e+308
distanza ck:1 i:12 vale=2.27392 , best dist:2.24256
distanza ck:2 i:12 vale=2.33651 , best dist:2.24256
distanza ck:0 i:13 vale=2.26489 , best dist:1.79769e+308
distanza ck:1 i:13 vale=2.27537 , best dist:2.26489
distanza ck:2 i:13 vale=2.35224 , best dist:2.26489
distanza ck:0 i:14 vale=2.24367 , best dist:1.79769e+308
distanza ck:1 i:14 vale=2.24752 , best dist:2.24367
distanza ck:2 i:14 vale=2.33224 , best dist:2.24367
distanza ck:0 i:15 vale=2.26692 , best dist:1.79769e+308
distanza ck:1 i:15 vale=2.25727 , best dist:2.26692
distanza ck:2 i:15 vale=2.33373 , best dist:2.25727
distanza ck:0 i:16 vale=2.25419 , best dist:1.79769e+308
distanza ck:1 i:16 vale=2.27258 , best dist:2.25419
distanza ck:2 i:16 vale=2.3318 , best dist:2.25419
distanza ck:0 i:17 vale=2.24619 , best dist:1.79769e+308
distanza ck:1 i:17 vale=2.25328 , best dist:2.24619
distanza ck:2 i:17 vale=2.32284 , best dist:2.24619
distanza ck:0 i:18 vale=2.23347 , best dist:1.79769e+308
distanza ck:1 i:18 vale=2.26495 , best dist:2.23347
distanza ck:2 i:18 vale=2.33383 , best dist:2.23347
distanza ck:0 i:19 vale=2.24666 , best dist:1.79769e+308
distanza ck:1 i:19 vale=2.25723 , best dist:2.24666
distanza ck:2 i:19 vale=2.33156 , best dist:2.24666
distanza ck:0 i:20 vale=2.29044 , best dist:1.79769e+308
distanza ck:1 i:20 vale=1.91088 , best dist:2.29044
distanza ck:2 i:20 vale=2.27989 , best dist:1.91088
distanza ck:0 i:21 vale=2.27465 , best dist:1.79769e+308
distanza ck:1 i:21 vale=2.24036 , best dist:2.27465
distanza ck:2 i:21 vale=2.27423 , best dist:2.24036
distanza ck:0 i:22 vale=2.30062 , best dist:1.79769e+308
distanza ck:1 i:22 vale=2.24955 , best dist:2.30062
distanza ck:2 i:22 vale=2.28133 , best dist:2.24955
distanza ck:0 i:23 vale=2.26034 , best dist:1.79769e+308
distanza ck:1 i:23 vale=2.22586 , best dist:2.26034
distanza ck:2 i:23 vale=2.26441 , best dist:2.22586
distanza ck:0 i:24 vale=2.28528 , best dist:1.79769e+308
distanza ck:1 i:24 vale=2.23025 , best dist:2.28528
distanza ck:2 i:24 vale=2.24748 , best dist:2.23025
distanza ck:0 i:25 vale=2.26215 , best dist:1.79769e+308
distanza ck:1 i:25 vale=2.23662 , best dist:2.26215
distanza ck:2 i:25 vale=2.28066 , best dist:2.23662
distanza ck:0 i:26 vale=2.2968 , best dist:1.79769e+308
distanza ck:1 i:26 vale=2.27622 , best dist:2.2968
distanza ck:2 i:26 vale=2.29029 , best dist:2.27622
distanza ck:0 i:27 vale=2.31311 , best dist:1.79769e+308
distanza ck:1 i:27 vale=2.28707 , best dist:2.31311
distanza ck:2 i:27 vale=2.30266 , best dist:2.28707
distanza ck:0 i:28 vale=2.2733 , best dist:1.79769e+308
distanza ck:1 i:28 vale=2.23121 , best dist:2.2733
distanza ck:2 i:28 vale=2.27487 , best dist:2.23121
distanza ck:0 i:29 vale=2.28742 , best dist:1.79769e+308
distanza ck:1 i:29 vale=2.23846 , best dist:2.28742
distanza ck:2 i:29 vale=2.24534 , best dist:2.23846
distanza ck:0 i:30 vale=2.22415 , best dist:1.79769e+308
distanza ck:1 i:30 vale=2.19921 , best dist:2.22415
distanza ck:2 i:30 vale=2.22846 , best dist:2.19921
distanza ck:0 i:31 vale=2.25351 , best dist:1.79769e+308
distanza ck:1 i:31 vale=2.22395 , best dist:2.25351
